stop_id,stop_name,stop_lat,stop_lon
288227,Sinsheim Museum/Arena,49.24137,8.899843
627524,Sinsheim Museum/Arena,49.24137,8.899843
138992,Sinsheim(Elsenz) Hbf,49.250355,8.8751
160246,Sinsheim(Elsenz) Hbf,49.250355,8.8751
252876,Solms,50.54568,8.406585
659050,Solms,50.54568,8.406585
490434,Sondernheim,49.19498,8.360272
651298,Sondernheim,49.19498,8.360272
419469,Spay,50.255543,7.645473
557480,Spay,50.255543,7.645473
146942,Speyer Hbf,49.32412,8.427949
504676,Speyer Hbf,49.32412,8.427949
200367,Speyer Nord-West,49.33359,8.419263
665281,Speyer Nord-West,49.33359,8.419263
306831,Sprendlingen(Rheinhess),49.858948,7.981795
325624,Sprendlingen(Rheinhess),49.858948,7.981795
15007,Spöck Hochhaus,49.11152,8.50091
220386,Spöck Hochhaus,49.11152,8.50091
467638,Spöck Hochhaus,49.111485,8.500201
476051,Spöck Hochhaus,49.111485,8.500201
304280,Spöck Richard-Hecht-Schule,49.112812,8.505114
527889,Spöck Richard-Hecht-Schule,49.112812,8.505114
345601,St Goar,50.150154,7.714587
607598,St Goar,50.150154,7.714587
113979,St Ilgen-Sandhausen,49.341267,8.668715
650833,St Ilgen-Sandhausen,49.341267,8.668715
172240,Stadtallendorf,50.825207,9.015296
500772,Stadtprozelten,49.783596,9.410979
369693,Staffel,50.399513,8.046017
568180,Staffel,50.399513,8.046017
150241,Staudernheim,49.780582,7.693103
347882,Staudernheim,49.780582,7.693103
252428,Steinalben,49.31624,7.651613
630529,Steinalben,49.31624,7.651613
144473,Steinau(Straße),50.31435,9.443162
265000,Steinefrenz,50.44842,7.938888
671838,Steinefrenz,50.44842,7.938888
136267,Steinheim(Main),50.12137,8.906852
463931,Steinheim(Main),50.12137,8.906852
530436,Steinsfurt,49.23582,8.907978
625854,Steinsfurt,49.23582,8.907978
636146,Sterbfritz,50.312866,9.625417
148952,Sterzhausen,50.861553,8.708698
173738,Stetten am Heuchelberg,49.136913,9.014726
205507,Stetten am Heuchelberg,49.136913,9.014726
221088,Stettfeld(Baden),49.178905,8.64374
558908,Stettfeld(Baden),49.178905,8.64374
251737,Stettfeld-Weiher,49.183624,8.636928
367867,Stettfeld-Weiher,49.183624,8.636928
40312,Stift Keppel-Allenbach,50.977962,8.09223
70922,Stockhausen(Lahn),50.540535,8.325365
578269,Stockhausen(Lahn),50.540535,8.325365
258318,Stockstadt(Main),49.976627,9.063369
635832,Stockstadt(Main),49.976627,9.063369
